"tconst" "averageRating" "numVotes" "titleType" "primaryTitle" "originalTitle" "isAdult" "startYear" "endYear" "runtimeMinutes" "genres"
"tt2606516" 4.2 19 "movie" "Agadbam" "Agadbam" 0 2010 NA 122 "Comedy"
"tt0095299" 5.4 1217 "movie" "Hide and Go Shriek" "Hide and Go Shriek" 0 1988 NA 90 "Horror,Thriller"
"tt4621958" 8.2 10 "movie" "Jenica & Perla" "Jenica & Perla" 0 2015 NA 72 "Documentary"
"tt0205205" 4.9 18 "movie" "The Long Nights" "El layaly el tawila" 0 1967 NA 125 "Drama,Romance"
"tt2500670" 6.2 48 "movie" "The Blueblack Hussar" "The Blueblack Hussar" 0 2013 NA 99 "Documentary"
"tt2151270" 2.8 233 "movie" "Jonah Lives" "Jonah Lives" 0 2015 NA 94 "Drama,Horror,Thriller"
"tt0096976" 6 1367 "movie" "Breaking In" "Breaking In" 0 1989 NA 94 "Adventure,Comedy"
"tt1190160" 4 10 "movie" "Susahnya Jadi Perawan" "Susahnya Jadi Perawan" 0 2008 NA 90 "Comedy,Drama,Musical"
"tt1623205" 6.3 195242 "movie" "Oz the Great and Powerful" "Oz the Great and Powerful" 0 2013 NA 130 "Adventure,Family,Fantasy"
"tt1513914" 6.2 462 "movie" "Sonhos Roubados" "Sonhos Roubados" 0 2009 NA 85 "Drama"
"tt5509142" 7.4 129 "movie" "IceCream" "IceCream" 0 2016 NA 122 "Drama,Romance"
"tt0014322" 6.6 8 "movie" "The Nth Commandment" "The Nth Commandment" 0 1923 NA 80 "Drama"
"tt0082407" 6.7 1443 "movie" "Fracchia la belva umana" "Fracchia la belva umana" 0 1981 NA 99 "Comedy,Family"
"tt1734163" 7.4 148 "movie" "The Price of Sex" "The Price of Sex" 0 2011 NA 72 "Crime,Documentary,Drama"
"tt0309542" 5.7 9 "movie" "Dvoe na goloy zemle" "Dvoe na goloy zemle" 0 1989 NA 72 "Drama"
"tt0119536" 4 64 "movie" "The Life of Stuff" "The Life of Stuff" 0 1997 NA 90 "Comedy,Drama"
"tt0045342" 6.2 15 "movie" "A Yank in Indo-China" "A Yank in Indo-China" 0 1952 NA 67 "Action,Adventure,History"
"tt5600444" 3.4 25 "movie" "Rookie Chef" "Shen chu" 0 2016 NA 119 "Comedy"
"tt0254611" 6.9 30 "movie" "Of Civil Wrongs & Rights: The Fred Korematsu Story" "Of Civil Wrongs & Rights: The Fred Korematsu Story" 0 2000 NA 60 "Documentary"
"tt0245319" 7.6 5 "movie" "No" "Nie" 0 1978 NA 90 NA
"tt0922396" 5.5 6 "movie" "Coup de sang" "Coup de sang" 0 2006 NA 84 NA
"tt0051798" 5.7 29 "movie" "El jinete sin cabeza" "El jinete sin cabeza" 0 1957 NA 91 "Horror,Mystery,Western"
"tt2278668" 4.8 12 "movie" "Triumph of the Wall" "Triumph of the Wall" 0 2013 NA 102 "Comedy,Documentary"
"tt0126627" 6.8 529 "movie" "Who the Hell Is Juliette?" "¿Quién diablos es Juliette?" 0 1997 NA 91 "Documentary,Music"
"tt4189080" 6.7 28 "movie" "Spice It Up" "Spice It Up" 0 2018 NA 82 "Comedy,Drama"
"tt6891040" 6.2 5 "movie" "Write of Passage: An Author's Journey" "Write of Passage: An Author's Journey" 0 2018 NA 80 "Documentary"
"tt0121535" 6.3 12 "movie" "Varjostettua valoa" "Varjostettua valoa" 0 1962 NA 79 "Drama"
"tt7581902" 7.1 17963 "movie" "Sonu Ke Titu Ki Sweety" "Sonu Ke Titu Ki Sweety" 0 2018 NA 138 "Comedy,Romance"
"tt0486011" 7.2 9 "movie" "Snap" "Snap" 0 2005 NA 90 "Thriller"
"tt0255295" 7.1 122 "movie" "Kannezhuthi Pottum Thottu" "Kannezhuthi Pottum Thottu" 0 1999 NA 129 "Thriller"
"tt0061543" 6.2 19 "movie" "Cuore matto... matto da legare" "Cuore matto... matto da legare" 0 1967 NA 96 "Musical"
"tt0165946" 6.7 90 "movie" "Composition for Victory Day" "Sochinenie ko Dnyu Pobedy" 0 1998 NA 107 "Action,Crime,Drama"
"tt0285927" 3.5 6 "movie" "Thumbs Up" "Pouce" 0 1971 NA 90 "Comedy"
"tt0087135" 5.7 69 "movie" "Wu ye lan hua" "Wu ye lan hua" 0 1983 NA 93 "Adventure,Fantasy"
"tt0041568" 5.7 6 "movie" "Kvinnan som försvann" "Kvinnan som försvann" 0 1949 NA 93 "Crime"
"tt10064270" 6.1 33 "movie" "Jaddi Sardar" "Jaddi Sardar" 0 2019 NA 150 "Action,Drama,Romance"
"tt0368909" 7.2 69132 "movie" "Ong-Bak: The Thai Warrior" "Ong-bak" 0 2003 NA 108 "Action,Crime,Thriller"
"tt2016296" 3.4 253 "movie" "Teja Bhai and Family" "Teja Bhai and Family" 0 2011 NA 146 "Comedy"
"tt0078757" 5.2 237 "movie" "An Almost Perfect Affair" "An Almost Perfect Affair" 0 1979 NA 93 "Comedy,Romance"
"tt2075296" 6 40 "movie" "Comfortably Lost" "Comfortably Lost" 0 2012 NA 99 "Drama"
"tt0083640" 6.3 51 "movie" "Beregite muzhchin!" "Beregite muzhchin!" 0 1982 NA 80 "Comedy"
"tt2041533" 8.9 15 "movie" "Tunisians Stories" "Tunisians Stories" 0 2012 NA 110 "Drama,Family,Romance"
"tt0469094" 3.9 128 "movie" "Harlem Hostel" "Harlem Hostel" 0 2010 NA 81 "Comedy,Drama"
"tt0388365" 4.7 592 "movie" "Red Riding Hood" "Red Riding Hood" 0 2003 NA 92 "Drama,Horror,Thriller"
"tt0375112" 6.9 14 "movie" "Suna no ue no Robinson" "Suna no ue no Robinson" 0 1989 NA 105 NA
"tt6041362" 5.5 637 "movie" "Man Divided" "QEDA" 0 2017 NA 87 "Drama,Sci-Fi"
"tt0173964" 5.7 16 "movie" "Konveer smerti" "Konveer smerti" 0 1933 NA 102 "Drama"
"tt2708550" 6.8 423 "movie" "Jal" "Jal" 0 2013 NA 126 "Drama"
"tt1153047" 8.3 21 "movie" "Seaview" "Seaview" 0 2007 NA 81 "Documentary"
"tt0268364" 7.5 30 "movie" "Hoodaj" "Hoodaj" 0 1984 NA 62 NA
"tt2128535" 6.5 98 "movie" "Santiago Violenta" "Santiago Violenta" 0 2014 NA 90 "Action,Comedy,Crime"
"tt10288820" 6.5 75 "movie" "Chhota Bheem Kung Fu Dhamaka" "Chhota Bheem Kung Fu Dhamaka" 0 2019 NA 97 "Action,Adventure,Animation"
"tt0073697" 5.8 1120 "movie" "'Sheba, Baby'" "'Sheba, Baby'" 0 1975 NA 90 "Action,Crime,Drama"
"tt7576626" 7.6 28 "movie" "Even When I Fall" "Even When I Fall" 0 2017 NA 93 "Documentary"
"tt1738295" 6.9 30 "movie" "Lengua materna" "Lengua materna" 0 2010 NA 78 "Comedy"
"tt0120191" 4.8 49 "movie" "St. Patrick's Day" "St. Patrick's Day" 0 1997 NA 106 "Comedy,Drama,Romance"
"tt1439552" 7.4 10 "movie" "Grandmother's Flower" "Halmae ggoch" 0 2007 NA 89 "Documentary"
"tt1695420" 8.6 7 "movie" "Twenty Ten" "Twenty Ten" 0 2010 NA 71 "Comedy,Drama"
"tt0040365" 6.7 143 "movie" "Forbidden" "Forbidden" 0 1949 NA 87 "Drama,Thriller"
"tt0217336" 8.5 8 "movie" "Coyote" "Coyote" 0 1997 NA 98 "Crime,Drama"
"tt0024130" 6.8 1229 "movie" "Hold Your Man" "Hold Your Man" 0 1933 NA 87 "Drama,Romance"
"tt0471047" 7 76 "movie" "eXposed: The Making of a Legend" "eXposed: The Making of a Legend" 0 2005 NA 95 "Documentary"
"tt7853312" 4 16 "movie" "Let Me in 2" "Let Me In 2" 0 2018 NA 125 "Horror"
"tt2874064" 6.5 52 "movie" "Lien se Lankstaanskoene" "Lien se Lankstaanskoene" 0 2012 NA 94 "Drama"
"tt0189021" 6.1 508 "movie" "Rich and Poor" "Un povero ricco" 0 1983 NA 92 "Comedy,Romance"
"tt0007590" 6.1 39 "movie" "The World and the Woman" "The World and the Woman" 0 1916 NA 66 "Drama"
"tt10660658" 8.4 11 "movie" "Cachopo" "Cachopo" 0 2019 NA 90 "Comedy"
"tt0082893" 6.7 761 "movie" "The Skin" "La pelle" 0 1981 NA 131 "Drama,War"
"tt10153664" 5 25 "movie" "Alva" "Alva" 0 2019 NA 98 "Crime,Drama"
"tt0024040" 6.5 212 "movie" "From Headquarters" "From Headquarters" 0 1933 NA 64 "Drama,Mystery"
"tt0365579" 6.3 26 "movie" "Oblivion" "Oblivion" 0 2004 NA 90 NA
"tt0196007" 6.6 29 "movie" "Predchuvstviye lyubvi" "Predchuvstviye lyubvi" 0 1982 NA 68 "Comedy,Romance"
"tt1321874" 2.5 13 "movie" "Zombies Unleashed" "Zombies Unleashed" 0 2010 NA 62 "Horror"
"tt0116535" 5.1 78 "movie" "Hindsight" "Hindsight" 0 1996 NA 92 "Drama"
"tt0069314" 5.6 69 "movie" "The Stuff That Dreams Are Made of" "Der Stoff aus dem die Träume sind" 0 1972 NA 142 "Thriller"
"tt1706625" 4.9 813 "movie" "The Girl Is in Trouble" "The Girl Is in Trouble" 0 2015 NA 90 "Action,Crime,Thriller"
"tt0273694" 8 13 "movie" "Jiruba Tetsu" "Jiruba Tetsu" 0 1950 NA 89 NA
"tt0105626" 6.3 275 "movie" "Toutes peines confondues" "Toutes peines confondues" 0 1992 NA 107 "Crime,Drama,Thriller"
"tt0103800" 7 1238 "movie" "Betty" "Betty" 0 1992 NA 103 "Drama"
"tt0056404" 5.5 460 "movie" "Love on a Pillow" "Le repos du guerrier" 0 1962 NA 102 "Drama,Romance"
"tt1242842" 6.3 212 "movie" "Dawn of the World" "L'aube du monde" 0 2008 NA 95 "Drama,Romance,War"
"tt0385932" 6.1 141 "movie" "Paradise Girls" "Paradise Girls" 0 2004 NA 97 "Drama"
"tt10208194" 6.7 254 "movie" "Family Romance, LLC" "Family Romance, LLC" 0 2019 NA 89 "Drama"
"tt0158688" 6.3 6 "movie" "Jiban Maran" "Jiban Maran" 0 1983 NA 90 "Drama"
"tt0181561" 6.8 5 "movie" "Le grand remue-ménage" "Le grand remue-ménage" 0 1978 NA 70 "Documentary"
"tt0401312" 6.4 123 "movie" "Downfall" "Chang" 0 1997 NA 105 "Drama"
"tt0104765" 6.6 3481 "movie" "Love Field" "Love Field" 0 1992 NA 105 "Drama"
"tt2023528" 6.5 220 "movie" "The Idiot" "Idioot" 0 2011 NA 132 "Drama,History"
"tt0469251" 4.1 111 "movie" "Tripping Forward" "Tripping Forward" 0 2009 NA 82 "Comedy"
"tt1330587" 4.8 6 "movie" "Quicktrip" "Quicktrip" 0 2008 NA 80 "Drama"
"tt0042263" 6.4 122 "movie" "Blondie's Hero" "Blondie's Hero" 0 1950 NA 67 "Comedy"
"tt0053261" 7.2 314 "movie" "A Midsummer Night's Dream" "Sen noci svatojánské" 0 1959 NA 76 "Animation,Comedy,Fantasy"
"tt6541008" 6.4 475 "movie" "C/O Saira Banu" "C/O Saira Banu" 0 2017 NA 156 "Comedy,Drama"
"tt1270114" 5.3 2112 "movie" "Saints and Soldiers: The Void" "Saints and Soldiers: The Void" 0 2014 NA 94 "Action,Drama,War"
"tt1728203" 6.2 54 "movie" "Clue of the Twisted Candle" "Clue of the Twisted Candle" 0 1960 NA 61 "Crime,Drama,Mystery"
"tt1609986" 6.8 5 "movie" "Three Kings" "Three Kings" 0 2010 NA 65 "Biography,Documentary,Sport"
"tt1258217" 5.5 39 "movie" "XIII. Trinadtsat mesyatsev" "XIII. Trinadtsat mesyatsev" 0 2008 NA 96 "Drama"
"tt0107037" 5.6 185 "movie" "Gorilla Bathes at Noon" "Gorilla Bathes at Noon" 0 1993 NA 83 "Comedy"
"tt8051738" 7.4 669 "movie" "Bhaijaan Elo Re" "Bhaijaan Elo Re" 0 2018 NA 160 "Action,Adventure,Comedy"
"tt0069439" 6 116 "movie" "Murder Is a Murder" "Un meurtre est un meurtre" 0 1972 NA 90 "Crime,Drama,Mystery"
"tt0060951" 4.7 225 "movie" "A Scream in the Streets" "A Scream in the Streets" 0 1973 NA 96 "Action,Crime"
"tt8535546" 7.2 128 "movie" "Aatagadharaa Siva" "Aatagadharaa Siva" 0 2018 NA 111 "Action,Comedy,Drama"
"tt1342963" 8.4 5 "movie" "Toot Blues" "Toot Blues" 0 2008 NA 74 "Documentary,Music"
"tt5595822" 5.8 6 "movie" "Triumph des guten Willens" "Triumph des guten Willens" 0 2016 NA 95 "Documentary"
"tt4225302" 3.6 20 "movie" "Project Eugenics" "Project Eugenics" 0 2015 NA 80 "Horror"
"tt0064132" 6.3 2298 "movie" "Carry on Again Doctor" "Carry on Again Doctor" 0 1969 NA 89 "Comedy"
"tt3722234" 6.7 4028 "movie" "Gosnell: The Trial of America's Biggest Serial Killer" "Gosnell: The Trial of America's Biggest Serial Killer" 0 2018 NA 93 "Crime,Drama"
"tt7135152" 7.3 230 "movie" "Beside Bowie: The Mick Ronson Story" "Beside Bowie: The Mick Ronson Story" 0 2017 NA 102 "Documentary"
"tt1762228" 8.5 11 "movie" "50 for Izzy" "50 for Izzy" 0 2010 NA 87 "Documentary,Family,News"
"tt0098084" 6.6 89815 "movie" "Pet Sematary" "Pet Sematary" 0 1989 NA 103 "Horror,Thriller"
"tt0325314" 8.9 26 "movie" "Engaging Peter" "Engaging Peter" 0 2002 NA 90 "Comedy"
"tt1759734" 6.8 48 "movie" "Sawdust City" "Sawdust City" 0 2011 NA 97 "Drama"
"tt0117077" 5.7 131 "movie" "Monk Dawson" "Monk Dawson" 0 1998 NA 104 "Drama"
"tt0083926" 6 98 "movie" "Far East" "Far East" 0 1982 NA 102 "Drama"
"tt0319403" 5.2 6 "movie" "Conquerors of the Desert" "Fatehine sahra" 0 1971 NA 85 "Action,Drama,Thriller"
"tt0156894" 4.8 280 "movie" "Pink Angels" "Pink Angels" 0 1971 NA 81 "Comedy"
"tt0442201" 5.6 5 "movie" "Em Busca do Orgasmo" "Em Busca do Orgasmo" 0 1981 NA 80 "Drama"
"tt0415680" 5.9 91 "movie" "Boyaci" "Boyaci" 0 1966 NA 89 "Comedy,Romance"
"tt0124858" 5.2 16 "movie" "Desert Chase" "Les roses de Matmata" 0 1986 NA 103 NA
"tt0140008" 5.6 12 "movie" "Two Dummies in the Navy" "Dyo kothonia sto Naftiko!" 0 1952 NA 76 "Comedy"
"tt0083147" 7.5 71 "movie" "The Swimmer" "Motsurave" 0 1981 NA 105 "Drama"
"tt0103936" 5 380 "movie" "Chain of Desire" "Chain of Desire" 0 1992 NA 107 "Drama,Romance"
"tt0469971" 7.3 12 "movie" "Sex, Shoes & Unicorns" "Sex, Shoes & Unicorns" 0 2005 NA 84 "Comedy"
"tt4881780" 6 7 "movie" "Marry Me" "Marry Me" 0 2014 NA 94 "Comedy,Romance"
"tt0079553" 6.2 65 "movie" "Miedo a salir de noche" "Miedo a salir de noche" 0 1980 NA 92 "Comedy,Crime,Drama"
"tt0103227" 6.8 25 "movie" "Vstretimsya na Taiti" "Vstretimsya na Taiti" 0 1991 NA 87 "Comedy"
"tt8473626" 9.7 7 "movie" "Tell Me Love Is Real" "Tell Me Love Is Real" 0 2016 NA 74 "Biography,Comedy,Drama"
"tt8749000" 5 8 "movie" "Il fiore e la violenza" "Il fiore e la violenza" 0 1962 NA 98 "Drama"
"tt0276024" 4.5 8 "movie" "The Coming Thing" "The Coming Thing" 1 1970 NA 77 "Adult"
"tt0066296" 5.8 220 "movie" "The Revolutionary" "The Revolutionary" 0 1970 NA 100 "Action,Drama"
"tt2557868" 6.6 141 "movie" "Kuiba" "Kuiba" 0 2011 NA 90 "Adventure,Animation,Drama"
"tt1602523" 8.2 6 "movie" "Holding Hands" "Holding Hands" 0 2010 NA 65 "Biography,Documentary"
"tt2381127" 6.9 125 "movie" "Zvychayna sprava" "Zvychayna sprava" 0 2012 NA 84 "Comedy,Drama"
"tt3121200" 2.7 343 "movie" "Breakdown Lane" "Breakdown Lane" 0 2017 NA 76 "Drama,Horror"
"tt0378786" 6.2 336 "movie" "Some Things That Stay" "Some Things That Stay" 0 2004 NA 96 "Drama,Romance"
"tt0063361" 6.9 80 "movie" "Nobody's Perfect" "Nobody's Perfect" 0 1968 NA 103 "Comedy"
"tt4180290" 7.9 57 "movie" "Come Out Fighting" "Come Out Fighting" 0 2016 NA 100 "Crime,Drama,Sport"
"tt0336048" 6.6 74 "movie" "Story of a Day" "Bir günün hikayesi" 0 1980 NA 80 "Drama"
"tt0035970" 6.7 273 "movie" "Happy Land" "Happy Land" 0 1943 NA 73 "Drama,Romance,War"
"tt0420715" 7.7 432 "movie" "Earth and Ashes" "Khakestar-o-khak" 0 2004 NA 102 "Drama"
"tt0044715" 6 130 "movie" "Holiday for Sinners" "Holiday for Sinners" 0 1952 NA 72 "Drama"
"tt6275112" 5.7 37 "movie" "Behind the Wall of Silence" "Posht-e divar sokoot" 0 2017 NA 96 "Drama"
"tt2624280" 7.4 8 "movie" "Chena Achena" "Chena Achena" 0 1983 NA 113 "Romance"
"tt0059042" 6.4 78 "movie" "Clint the Stranger" "Clint el solitario" 0 1967 NA 92 "Western"
"tt2880596" 8.2 25 "movie" "Bounce: How the Ball Taught the World to Play" "Bounce: How the Ball Taught the World to Play" 0 2015 NA 76 "Documentary,History,Sport"
"tt3437500" 8 6 "movie" "The Christmas Club" "The Christmas Club" 0 2013 NA 92 "Comedy,Mystery,Thriller"
"tt0382271" 6.3 2202 "movie" "Rosario Tijeras" "Rosario Tijeras" 0 2005 NA 126 "Crime,Drama,Romance"
"tt10345972" 9.8 9 "movie" "Zero!" "Zero!" 0 2015 NA 62 "Documentary,History"
"tt0119203" 2.5 707 "movie" "Glam" "Glam" 0 1997 NA 92 "Drama"
"tt1045885" 8.7 18 "movie" "Somay Ku: A Uganda Tennis Story" "Somay Ku: A Uganda Tennis Story" 0 2008 NA 90 "Biography,Documentary,Music"
"tt4104202" 7 15 "movie" "The Invisible Artery" "L'artèria invisible" 0 2015 NA 119 "Drama"
"tt1258629" 6.3 61 "movie" "'Anna' i wampir" "'Anna' i wampir" 0 1982 NA 92 "Crime"
"tt0094897" 7.1 811 "movie" "Comic Book Confidential" "Comic Book Confidential" 0 1988 NA 90 "Documentary,History"
"tt6805862" 4.9 100 "movie" "The Coming Convergence" "The Coming Convergence" 0 2017 NA 120 "Documentary,Drama,War"
"tt0291519" 6.7 22 "movie" "Toña machetes" "Toña machetes" 0 1985 NA 122 "Drama,Romance,Thriller"
"tt7039862" 5.6 106 "movie" "The Big Call" "The Big Call" 0 2017 NA 123 "Crime,Drama,Mystery"
"tt0328419" 6.6 13 "movie" "To Dance with the White Dog" "Shiroi inu to warutsu wo" 0 2002 NA 99 NA
"tt0347618" 7.3 42409 "movie" "The Cat Returns" "Neko no ongaeshi" 0 2002 NA 75 "Adventure,Animation,Comedy"
"tt1851880" 5.8 119 "movie" "Crebinsky" "Crebinsky" 0 2011 NA 85 "Comedy"
"tt0087275" 6.7 35 "movie" "The Future of Emily" "Flügel und Fesseln" 0 1984 NA 116 "Drama"
"tt1212443" 6.5 88 "movie" "Spoken Word" "Spoken Word" 0 2009 NA 116 "Drama"
"tt6055718" 7.4 16 "movie" "El Remolino" "El Remolino" 0 2016 NA 75 "Documentary"
"tt0072076" 4.3 17 "movie" "Tou tai ren" "Tou tai ren" 0 1976 NA 101 "Horror"
"tt0079835" 7.1 163 "movie" "S lyubimymi ne rasstavaytes" "S lyubimymi ne rasstavaytes" 0 1980 NA 76 "Drama,Romance"
"tt8422108" 7.5 11 "movie" "The Film From Lot 15" "The Film From Lot 15" 0 2018 NA 79 "Comedy"
"tt0120880" 5.3 157 "movie" "Waiting for the Tenor" "Veranda för en tenor" 0 1998 NA 97 "Drama"
"tt1993391" 3.6 2698 "movie" "10 Rules for Sleeping Around" "10 Rules for Sleeping Around" 0 2013 NA 94 "Comedy,Romance"
"tt1527119" 4.4 384 "movie" "Hello America" "Hello America" 0 2000 NA 90 "Comedy"
"tt0209263" 3.3 337 "movie" "Pyaar Koi Khel Nahin" "Pyaar Koi Khel Nahin" 0 1999 NA 165 "Drama,Romance,Thriller"
"tt0130795" 7 27 "movie" "The Intruders" "The Intruders" 0 1969 NA 100 "Family"
"tt0071222" 7.2 30514 "movie" "Black Christmas" "Black Christmas" 0 1974 NA 98 "Horror,Mystery,Thriller"
"tt0069970" 7 210 "movie" "La dialectique peut-elle casser des briques?" "La dialectique peut-elle casser des briques?" 0 1973 NA 90 "Comedy"
"tt0490469" 3.1 211 "movie" "Payback" "Payback" 0 2007 NA 93 "Crime,Drama"
"tt6624144" 6.1 648 "movie" "A Good Woman Is Hard to Find" "A Good Woman Is Hard to Find" 0 2019 NA 97 "Crime,Thriller"
"tt0057211" 7.6 5 "movie" "Julia lebt" "Julia lebt" 0 1963 NA 82 "Drama"
"tt0054269" 7.6 7236 "movie" "Saturday Night and Sunday Morning" "Saturday Night and Sunday Morning" 0 1960 NA 89 "Drama,Romance"
"tt0216867" 6.5 25 "movie" "Lagunilla 2" "Lagunilla 2" 0 1982 NA 98 "Comedy"
"tt0489713" 6.2 876 "movie" "Girgiriye" "Girgiriye" 0 1981 NA 86 "Comedy"
"tt0124835" 5.7 35 "movie" "Erotic Pleasures" "Les plaisirs solitaires" 1 1976 NA 80 "Adult"
"tt0169347" 6.5 887 "movie" "Undercover Angel" "Undercover Angel" 0 1999 NA 91 "Comedy,Drama"
"tt0048609" 7.8 58 "movie" "Shap Mochan" "Shap Mochan" 0 1955 NA 164 "Romance"
"tt0076170" 5.9 736 "movie" "Häpy endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon" "Häpy endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon" 0 1977 NA 84 "Comedy"
"tt2128599" 6.7 208 "movie" "Adalbert's Dream" "Visul lui Adalbert" 0 2011 NA 101 "Comedy,Drama"
"tt0384945" 7.1 76 "movie" "Fake" "Fake" 0 2003 NA 109 "Romance"
"tt0036691" 5.8 29 "movie" "El camino de Babel" "El camino de Babel" 0 1945 NA 77 "Comedy"
"tt2043781" 6.4 20 "movie" "Rough Hands" "Ayadin Khachina" 0 2011 NA 97 "Drama"
"tt1986034" 5.1 555 "movie" "I Against I" "I Against I" 0 2012 NA 84 "Crime,Thriller"
"tt4351548" 6.8 6430 "movie" "Bomb City" "Bomb City" 0 2017 NA 95 "Crime,Drama"
"tt0849458" 4.5 35 "movie" "The Northern Kingdom" "The Northern Kingdom" 0 2009 NA 108 "Drama"
"tt0025390" 7.1 21 "movie" "Das Lied vom Leben" "Das Lied vom Leben" 0 1931 NA 65 "Drama"
"tt0044915" 6.1 18 "movie" "The World Condemns Them" "Il mondo le condanna" 0 1953 NA 99 "Drama,Romance"
"tt7274806" 5.5 216 "movie" "Kaashi in Search of Ganga" "Kaashi in Search of Ganga" 0 2018 NA 125 "Thriller"
"tt6096266" 8.1 10 "movie" "Defiant Lives" "Defiant Lives" 0 2017 NA 90 "Documentary,History"
"tt3531262" 5.5 47 "movie" "One Shot" "One Shot" 0 2004 NA 146 "Action"
"tt0757193" 5.6 25 "movie" "Esperanza" "Esperanza" 0 2006 NA 90 "Comedy,Drama"
"tt0425308" 6.2 4141 "movie" "Noise" "Noise" 0 2007 NA 92 "Comedy,Crime,Drama"
"tt4468740" 7.8 54211 "movie" "Paddington 2" "Paddington 2" 0 2017 NA 103 "Adventure,Comedy,Family"
"tt0901485" 6.3 3364 "movie" "A Girl Cut in Two" "La fille coupée en deux" 0 2007 NA 115 "Drama,Thriller"
"tt4937114" 5.6 2747 "movie" "Rogue Warrior: Robot Fighter" "Rogue Warrior: Robot Fighter" 0 2017 NA 101 "Action,Sci-Fi"
"tt2487932" 4 40 "movie" "Children of a Darker Dawn" "Railway Children" 0 2012 NA 107 "Horror"
"tt8129904" 8 17 "movie" "Missing Fetine" "Missing Fetine" 0 2017 NA 75 "Biography,Documentary,History"
"tt7704056" 6.5 6 "movie" "Anacondas: Mystery Solved" "Anacondas: Mystery Solved" 0 2017 NA 120 "Adventure"
"tt0068515" 4.8 108 "movie" "Two Brothers in Trinity" "Jesse & Lester - Due fratelli in un posto chiamato Trinità" 0 1972 NA 97 "Comedy,Western"
"tt0100291" 2.5 403 "movie" "Omega Cop" "Omega Cop" 0 1990 NA 87 "Action,Sci-Fi"
"tt2631036" 4.8 8 "movie" "The Secret Cross" "The Secret Cross" 0 2014 NA 90 "Thriller"
"tt4111958" 6.6 37 "movie" "End of Fall" "End of Fall" 0 2017 NA 85 "Crime,Drama,Thriller"
"tt1758780" 7.2 20 "movie" "The Bigfoot Election" "The Bigfoot Election" 0 2011 NA 103 "Comedy"
"tt1575622" 5.5 15 "movie" "Maa Balaji" "Maa Balaji" 0 1999 NA 132 "Family"
"tt2246108" 7 8 "movie" "Vole comme un papillon" "Vole comme un papillon" 0 2012 NA 90 "Drama,Family"
"tt8291232" 6.9 41 "movie" "The Lost Land" "Huang Cheng Ji" 0 2017 NA 104 "Comedy,Drama"
"tt0115944" 6.9 95 "movie" "Corisco & Dadá" "Corisco & Dadá" 0 1996 NA 112 "Drama"
"tt0023604" 6.1 133 "movie" "Tombstone Canyon" "Tombstone Canyon" 0 1932 NA 62 "Western"
"tt2008693" 5.1 8 "movie" "alaskaLand" "alaskaLand" 0 2012 NA 75 "Drama"
"tt2254204" 6.8 31 "movie" "The Last Road" "The Last Road" 0 2012 NA 123 "Action,Adventure,Thriller"
"tt2334878" 7.5 19 "movie" "The Debacle" "The Debacle" 0 2013 NA 92 "Comedy,Western"
"tt0101593" 5 167 "movie" "A Climate for Killing" "A Climate for Killing" 0 1991 NA 103 "Drama"
"tt0107427" 5.1 305 "movie" "Little Miss Millions" "Little Miss Millions" 0 1993 NA 90 "Comedy,Family"
"tt0172347" 7.2 20 "movie" "Doombeach" "Doombeach" 0 1989 NA 73 "Drama"
"tt0291317" 6 164 "movie" "Lolita Vibrator Torture" "Lolita vib-zeme" 0 1987 NA 63 "Crime,Horror"
"tt0057423" 8.5 580 "movie" "Pour la suite du monde" "Pour la suite du monde" 0 1963 NA 105 "Documentary"
"tt0042481" 5.9 85 "movie" "Frei Luís de Sousa" "Frei Luís de Sousa" 0 1950 NA 118 "Drama"
"tt0040628" 7 64 "movie" "My Girl Tisa" "My Girl Tisa" 0 1948 NA 95 "Drama"
"tt0326429" 6.7 6346 "movie" "The Miracle of Bern" "Das Wunder von Bern" 0 2003 NA 118 "Drama,Sport"
"tt0084248" 6.7 271 "movie" "Nomad" "Lie huo qing chun" 0 1982 NA 96 "Drama,Romance,Thriller"
"tt0196811" 6.5 2988 "movie" "Olga" "Olga" 0 2004 NA 141 "Biography,Drama,History"
"tt6096562" 7.2 92 "movie" "Lovers: Piccolo Film Sull'amore" "Lovers: Piccolo Film Sull'amore" 0 2017 NA 90 "Comedy,Drama,Romance"
"tt0069257" 6 2483 "movie" "Shaft's Big Score!" "Shaft's Big Score!" 0 1972 NA 104 "Action,Crime,Drama"
"tt0362696" 7.6 2431 "movie" "Haasil" "Haasil" 0 2003 NA 160 "Crime,Drama,Romance"
"tt1570369" 5.3 59 "movie" "Sin memoria" "Sin memoria" 0 2010 NA 100 "Thriller"
"tt0183160" 6.4 29 "movie" "Hero Interview" "Hero Interview" 0 1994 NA 106 "Romance,Sport"
"tt0299636" 4.9 11 "movie" "Canon Cheol-jin's Mission" "Canon Cheong-jin gongjak" 0 1977 NA 105 "Action,War"
"tt1424066" 5.5 461 "movie" "Art of the Devil 3" "Long khong 2" 0 2008 NA 80 "Horror"
"tt0803003" 3.5 108 "movie" "Hellbride" "Hellbride" 0 2007 NA 81 "Horror"
